"01","05",,"0105",,,"1375844608","Michael Currie","These woods are often inhabited by great herds of caribou, and can be easily tracked as they migrate up through Hex [[0106]]. The local barbarians often hunt the beasts in gangs of 1d6+2. The caribou dung can also be collected and makes for an excellent fuel.",,
"01","06",,"0106",,,"1375844851","Michael Currie","Within this hilly pass is a deep ice cave in which there lives a fearsome Wampa. The beast lives off the herds of caribou and is a most efficient hunter. It will not shy from attacking anything that looks like a good meal. If anyone is to search the monsters ice cave they can find 2xD20 gold teeth inside a huge pile of Wampa shit and also a +2 Flaming Longsword imbedded in a snowdrift.",,
"01","07",,"0107",,,"1375846474","Ben Djarum","Within a clearing in the woods, there is a circle of standing stones. During the first night of the Hunter's Moon, a white fox will appear in the stones. If someone feeds the fox a dish of cream mixed with seven drops of their own blood, the fox will transform into a white-haired woman who will offer three wishes in exchange for the instant death of three people within a 100 mile radius.",,
"01","08",,"0108",,,"1375963094","Jensan Thuresson","A crazy treant high on sap wielding two smaller trees as weapons.",,
"01","09",,"0109",,,"1376009897","Ben Djarum","These frozen hills conceal a hidden Ice Troll lair. Within his lair are all manner of treasure stolen from caravans and wayward travelers.",,
"01","10",,"0110",,,"1376010335","Josie Lindsey","This forest grows on the site of the ancient clan blood battle that split the barbarians of [[0104]] and [[0309]] into separate tribes. Now it is a holy site for both tribes to reflect and commune with the dead. A small band of Axalotlic Kobolds from the east have begun tricking the barbarians into leaving offerings by hiding in the trees and pretending to be ghosts.",,
"01","11",,"0111",,,"1376012122","Josie Lindsey","These hills are riddled with old Pandemonium mines, considered tapped out by the Dwarves of [[GEARING]]. A warren of Lizardines has made them its home and will fiercely attack anyone venturing into the icy mines.",,
"01","12",,"0112",,,"1376014530","Trent B","The foul, beaked prophet of an ancient sauropsid evil lies frozen in a tomb beneath the glacier here. The inexorable movements of the ice have carved away most of the stone and iron chambers surrounding the tomb, which contain treasure and chaotic varanis and corvid entities.",,
"01","13",,"0113",,,"1376017225","Jacob Hurst","Some if the forested hills here are covered in what appear to be shining black scales. They were long thought to be alive until the mining operations began and the gold started pouring out.",,
"01","14",,"0114",,,"1376017513","Jacob Hurst","A ring of seven icy hills surround a lake of boiling water. Steam mephits attempt to fuck then drown most any humanoid that enters area (after spreading rumors of great treasure in the lake's depths of course)",,
"01","15",,"0115",,,"1376017762","Jez Gordon","A mile wide and half as high wall of broken ice tumbles down and melts into the lake at [[0215]] - [[0314]]. Sometimes the face of the glacier cracks wide enough to reveal low river tunnels that run beneath it, which are said to lead to a frozen city trapped in ice.",,
"01","16",,"0116",,,"1376018009","Jez Gordon","The glacier is riddled with cracks and crevasses and terribly dangerous to navigate. On moonless nights a faint glow emanates from the deepest cuts, and an echo of merriment and laughter can be heard.",,
"01","17",,"0117",,"THE BASTION","1376018124","Jez Gordon","[[THE BASTION]]. A huge knuckle of black granite towers over the surrounding glacial plains, and is considered prize territory by the dragons that lurk in these frozen mountains. Its ownership is currently under dispute by three of the beasts from surrounding mountains, and they are often in open combat above its peaks.",,
"01","18",,"0118",,,"1376019036","Reece Carter","This area of mountain has been throughly ruined by the battling from [[0117]] spilling over into it. There are quite a few skeletal remians and some frozen solid remians too",,
"01","19",,"0119",,,"1376019155","Ben Djarum","These craggy basalt towers are home to an ancient palace ruled by Druhir the Frost Giant and his pet White Dragons.",,
"01","20",,"0120",,,"1376022001","Evan Edwards","A giant cone birthday hat rests here, 10 miles wide and stretching up toward the sky. It is striped in wide spiral bands of green, purple and red. From the snow covered peak a quarter mile wide pair of silver ribbons trail down the eastern face.",,
"02","00",,"0200",,,"1376026873","Mak H","The hermit-wizard Kringalor dwells here in an isolated workshop where a dozen ice elves assist him in the creation of ingenious mechanical devices. Outwardly jovial, Kringalor is in fact paranoid and cruel; many innocent travellers who've incurred his wrath now wander the forest, polymorphed into deer.",,
"02","01",,"0201",,,"1376029004","Jez Gordon","A lone huntsman has set up camp here; the barbarian tribes to the south like to trade with him for his deer steaks are delicious.",,
"02","02",,"0202",,,"1376030945","Jacob Hurst","A small clan of naiads raise giant otters, feeding them silver muck from the bottom of the lake here. Eating the stuff makes the otters far stronger, smarter and more loyal (causing them to be prized as caravan guards) than their normal giant counterparts, but if fed too much, they tend to grow extra appendages (like tentacles or scythes) and go raving mad, at which point they are sold to barbarian tribes as arena terrors.",,
"02","03",,"0203",,,"1376050268","Jez Gordon","While the whole lake freezes over in winter, here the ice rarely if ever thaws even in the heights of summer. Those foolish enough to risk a quick dip emerge to find themselves coated in rapidly freezing shell of ice. A number of frozen figures, can be found just beyond the edge of the adjacent woods.<br />",,
"02","04",,"0204",,,"1376051722","Ramanan S","",,
"02","05",,"0205",,,"1376063140","Craig Brasco","A small forest that shields [[GRIMMROBE VILLAGE]] to the northwest tapers into ragged hills. In those hills lies a secret cave complex that serves as a refuge for the werewolves of Grimmrobe. In the furthest depths of the caverns, strange demonic effigies stand guard over a sealed stone portal.",,
"02","06",,"0206",,,"1376073874","Jacob Hurst","Black feathered screamo harpies live in the forested hills here. Their plumage drips tar and the musical instruments they make from the bones of their meals are of legendary quality.",,
"02","07",,"0207",,,"1376103318","Ben Djarum","Mount Yrrgnashk - An ancient volcano covered in petrified trees and ossified plantlife. It is the highest peak that overlooks the coliseum in [[0307]]. On the eastern face of the mountain, Frost Giants gather to watch the battles far below.",,
"02","08",,"0208",,,"1376104725","Claytonian JP","The players find a clearing in the woods here, where some players are playing an acting game and quite irate at the director. The performance is called New Feierland, and any group that watches will have a random member die from a horrid death unless they save. Despite this, it is quite enjoyable.",,
"02","09",,"0209",,,"1376121170","Arnold K.","A tribe of ice trolls froze to death here. If thawed, they will revive, hungry and rapacious. A group of refugee lumberjacks are dismembering them and selling them as campfire fuel.",,
"02","10",,"0210",,,"1376121261","Arnold K.","A dragon graveyard. White ribs clutch the sky, speckled with giant corpse fleas. Carrion worms mulch the earth, and diseased lepers search the decay for jewelled scales.",,
"02","13",,"0213",,,"1376121637","Arnold K.","Entombed of a hill of black ice and white steel lies the body of the frigidian lizardine inquisitor, who slew the corvid prophet entombed in Hex [[0112]]. Even in death, he guards the heretic he opposed in life. Each tomb holds the secrets of the other.",,
"02","14",,"0214",,"HYUR-KEN-KEN","1376122037","Arnold K.","Amid the sulfurous hot-springs of this mountain lies the axolotlic kobold village of [[HYUR-KEN-KEN]]. Inquisitive and murderous, these pale kobolds are protected by their &quot;slumbering god&quot;: the icy and decapitated head of an elder dragon. Their enemies suffer the gelid wrath that emanates from the cold tonnage of the elder wyrm's dying brain.",,
"02","16",,"0216",,,"1376122247","Arnold K.","This hex is marked by an almost perfectly flat sheet of ice with an constant incline (down = west). A dropped stone might conceivably slide for miles westward into Hex [[0115]] or [[0116]].",,
"02","17",,"0217",,,"1376122544","Arnold K.","The broken remnants of an axlotlic kobold army wanders, starving and destitute. They cannot find their enemy. They cannot find their home or allies.",,
"02","18",,"0218",,,"1376224732","David Brawley","The broken body of a white dragon that was the most recent owner of [[THE BASTION]] of [[0117]]",,
"02","19",,"0219",,,"1376225391","David Brawley","Large mountain goats breed like rabbits and are hunted by both the dragons fighting over [[0117]] and the giants of [[0119]]. They are very territorial.",,
"02","20",,"0220",,,"1376225543","David Brawley","The very top of the highest peak has been shaved perfectly flat and is covered with an ice garden grown and tended by frost sprites.",,
"03","00",,"0300",,"PC","1376247155","Bennet Akkerman","A mechanical device from hermit-wizard Kringalor ([[0200]]) is hunting those that have angered the wizard, but have escaped. There is a 50% chance it will mistake the [[PC]]'s for the fugitives.",,
"03","01",,"0301",,"HP","1376257592","Craig Brasco","The forest here is very dense but a deer path leads to the edge of the lake. A lone halfling fisherman named Dickfreid Teebaggins is camped there enjoying the bounty of the waters. If engaged in good conversation he will cook the PCs an incredible meal of golden doryfish, rory taters, and grimbash that will induce a long peaceful sleep. When the PCs awake they will be restored to full [[HP]].",,
"03","02",,"0302",,,"1376294215","Evan Edwards","A single elderly male Lizardfolk lives here in a small hut next to a cavern entrance sealed with sturdy oaken doors with a strong lock. If pressed, he will go on a rant about his sworn duty to defend the precious, valuable cargo in the cave, during which he will reveal he has almost completely lost his mind. His senility also causes him to omit and avoid the rather important point that the cavern is a underground holding pen and the valuable cargo are the monstrous and warped giant otters from the naiads in [[0202]] before they are shipped to barbarian lands. The key is hidden in the hut, and the mutant otters are savvy enough to stay quiet and rush the door when it is opened.",,
"03","03",,"0303",,,"1376317371","Claytonian JP","Lizard men camp. They will trade gold for really good dreams, but one trades by sleeping in their camp...",,
"03","04",,"0304",,,"1376336513","Jensan Thuresson","Lizard men graveyard. They bury the ones that don't survive the night here, in small hills.",,
"03","05",,"0305",,,"1376351077","Evan Edwards","A single, solitary peak rises up out of the ground, distinct and composed of a different rock than the range to the east. Around it can occasionally be seen powerful dragons winging through the air around the summit. These dragons can speak and interact with the environment (throw rocks, etc), but are actually illusions cast by a small group of pixies who have learned that annotating themselves in the water in a font near the peak will grant them the ability to project Spectral Force images around themselves.<br />If the pixies are killed, or if a character begins doubting the mountain itself, the mountain will quickly crumble, revealing a simple grave of an ancient and powerful Illusionist. The coffin is crafted with a skin of gold worth 45gp that will become lead if removed in 2d4 weeks, and will appear as magical if tested.",,
"03","06",,"0306",,,"1376354423","Trent B","Tomasz Bruga, a haggard, bearded man, trudges through grey snow and frosty pines, shouldering an unreasonably large pile of his wordly possessions. He is moving to [[KALTVAL]] in search of a new life, and has a map of the area detailing all known human dwellings. He appears militarily competent, and has survived the dangerous journey through his guile and skill at arms.",,
"03","07",,"0307",,,"1376356263","Reece Carter","A naturally made colosseum is hidden by a ring of mountains. Many great warriors have trained and fought here in this arena. It is romoured that the god of war is trapped within somewhere",,
"03","08",,"0308",,"CHA","1376356815","Michael Currie","A clearing has been made amongst these trees for the Annual Barbarian talent quest and Highland games. <br /> Ribbons, banners and colourful lanterns adorn the frosted pines.<br /> Current Champion Belle Zebub, a fearsome 7ft She-Berzerker is addicted to loco leaf and best in the land at the caber toss. If she can be beaten in a test of strength she will claim the victor as her spouse. The winner will also recieve a jumbo meat platter.<br /> Any bard or skilled adventurer can enter the talent show also, as up for grabs as first place prize is a bonnet of perfect posture (+2 to [[CHA]])",,
"03","09",,"0309",,"FELLRIDGE","1376504731","David Brawley","[[FELLRIDGE]] is the home of the Barbarian Tribe of the White Wyrm, comprised of 350 Barbarian Warriors (25% of which are berzerkers) and their berzerker queen Lucii Fir, sister of Belle Zebub in [[0308]]. The tribe engages in a wide variety of blood sports, and make frequent offerings to the local god of war.",,
"03","10",,"0310",,,"1376519729","Alex Chalk","Intelligent white mountain lions patrol the base of this mountain, wearing satchels. They demand of any traveller they meet a tribute for their master in [[0412]] - this consists of either a number of gold pieces (determined by the phase of the moon) or a unique decorative object of the same value. They deplore this charge but prefer it to their master's ire.",,
"03","11",,"0311",,,"1376523161","Bennet Akkerman","Up in the mountains lives Lezji, the ice hag, her main hobby is creating ice-people. With every snowfall ice-people turn more human-like. After 2d6 snowfalls, the only thing missing is a tongue and face, they can only gain these by murdering 2 people, after that they will speak with the voice of the one victim and look like the other.<br />The barbarians of [[FELLRIDGE]] ([[0309]]) have many tales about the ice-people.",,
"03","12",,"0312",,,"1376524680","David Brawley","The remains of an almost abandoned village are nestled in the forested hills. Of the original inhabitants, only one family remains, and they haven't spoken to another being in over 20 years. If befriended they will share the secret of the dungeons below the watchtower of [[1318]].",,
"03","13",,"0313",,,"1376557916","Jacob Hurst","The sulfurous hot springs of [[0214]] pour off the mountain and into the scalding Pools of Polycrix. Seven Goat-men oracles live in small red yurts amidst the pools and mist and constantly seek to prove the others are frauds.",,
"03","15",,"0315",,,"1376558285","Jacob Hurst","Mount Verruca appears to be covered in gigantic misshapen nodules of rock and resembles a warty nose from afar. The &quot;nodules&quot; are actually crumbling, petrified giants.",,
"03","16",,"0316",,"FORT STONECOLD","1376558706","Jacob Hurst","A small garrison of humans and fire goblins inhabit the partially ruined [[FORT STONECOLD]] atop one of the tallest mountains in this hex. They mark the location of each slain enemy with a banner of black cloth causing some to call their organization the Raven's Wing.",,
"03","17",,"0317",,,"1376558841","Jacob Hurst","The ruined temple of a forgotten moon goddess, broken between two mountains, spits red lightning into the sky each full and new moon. Silver drakes roost throughout the mountains and hunt black boar in the snow.",,
"03","18",,"0318",,,"1376558952","Jacob Hurst","Abandoned blue marble quarry. Those who once worked it have become inside out abominations, and no one can agree if they were originally dwarves, goblins, or gnomes.",,
"03","19",,"0319",,,"1376559154","Jacob Hurst","The Iron Spire of Belzur is located here. It has no doors, windows or other apparent entryways, but is said to contain the true name of a demon lord in 50,000 flesh bound tomes.",,
"03","20",,"0320",,,"1376559475","Jacob Hurst","A hidden valley of green amidst the icy peaks is filled with foxglove, massive oaks, and more fly agaric than an army could haul off. The faeries who live here are utterly insufferably little shits.",,
"04","00",,"0400",,,"1376560031","David Brawley","There is a shrine to the Huntress hidden in these hills, and her avatar can often be encountered hunting deer in the local woods. It was her arrow that damaged Kringalor's ([[0200]]) hunting machine ([[0300]]) for straying too far into her hunting grounds.",,
"04","01",,"0401",,,"1376792670","Ben Djarum","A woodsman named Thode Hurstwood has a cabin here. He has an aviary filled with crows. Anyone who trespasses on Hurstwood's property will be captured and fed to the crows.",,
"04","02",,"0402",,,"1376876368","Jez Gordon","Every living thing here "" the trees, the lichen, and animals that linger too long "" is slowly being turned to ice. In the middle of this strange anomaly is the frozen form of an elderly sage who has stabbed himself in the chest with a soul-drinking knife that transfers the life essence into the wielder. Every second it drains its soul from the dying man's body, then feeds it back into his lifeless husk.",,
"04","03",,"0403",,,"1376876600","Jez Gordon","The ice-white Milkhills lactate every spring equinox for 1d4 days providing a bounty of nutrition for the surrounding wildlife. All manner of beasts migrate here for the high-protein runoff that gouts from their rocky peaks, and so the tribes nearby come to hunt as well. The White River that springs from here flows west to the nearby lakes.",,
"04","04",,"0404",,,"1376877960","Jez Gordon","The Quiverwood is a forest that clings to the sides of this steepsided valley and is notoriously thick and overgrown. The trunks of the pine trees draw closer the further one heads east, until they are precisely one arm's width apart. Strangely, that arm's width depends on the tallest creature found in this hex in the hour before dawn; the Cairn Giant Hcaroch found to the south has been known to hire out his presence to aid passage through the woods.",,
"04","05",,"0405",,,"1376878119","Jez Gordon","The Cairn Giant Hcaroch has claimed these naked hilltops as his domain. He toils day after day rearranging the granite rocks and pillars into towers that tumble down with each gale from the north. He's a moody bastard; catch him on a bad day after a towerfall and he'll lob massive boulders at your head, but on a good day he'll invite travellers to share his canyon shelter and reveal that he is building his towers so he can reach the stars.",,
"04","06",,"0406",,,"1376878185","Ben Djarum","The southern face of this mountain has been dug out and mined. Long ago, granite blocks were cut from the mountain to build the ancient aqueduct and dam in [[0407]]. Deep within the mountain is a family of cannibalistic blind albino illusionists.",,
"04","07",,"0407",,,"1376880446","Jez Gordon","Big Dam Mountain. Real big. Real dam too; built long ago, the water sluiced along an ancient stone aqueduct that traveled due south to the ruins at [[0409]].",,
"04","08",,"0408",,,"1376881431","Jez Gordon","Looming over the forest are the great pylons and archways of the aqueduct that runs from the dam at [[0407]]. The aqueduct fell into ruin many centuries ago, but the worked stone pillars serve as rookeries for all manner of winged creatures. It also serves as the official border between the civilized lands of [[KALTVAL]] and the barbaric tribes to the west, though in truth the barbarians hold sway over the valleys to the east as well, almost as far as [[BLACK FANG TOWER 10]].10.",,
"04","09",,"0409",,,"1376881926","Jez Gordon","The Howling Towers of Yor linger here. Monumental architecture lies scattered down the hillsides, but are darkened by sinister shadows as though the towers still stand. The wind agrees, and howls in battlements unseen and down halls long gone. The barbarians of nearby [[FELLRIDGE]] do not come here. And with good reason: an infestation of panangular refugeneticia have seeped through the broken trigonometries used to sequester Yor into a remainder dimension. They gnaw on miscalculations, and their divisive waste screams.",,
"04","10",,"0410",,,"1376883517","Jez Gordon","A winding path snakes its way through the hills, providing the barbarians of [[FELLRIDGE]] safe passage to the southern reaches of the valley to the east. They have marked the path with skulls and skins of axolotic kobolds and lizardine albinos that live in the valley.",,
"04","11",,"0411",,,"1376884738","Michael Currie","August Bocelli, hermit tinkerer, lives alone just off the beaten path in a small blue caravan. August is a pleasant and kind fellow, he is generally protected by the [[FELLRIDGE]] tribe due to his skill in repairing and creating masterwork weaponry. He is fond of a good singsong and will probably give adventurers a good discount if they can sing a few licks of Nessun Dorma. <br /> Scandalous rumours have circulated that August is the only one capable of &quot;warming up&quot; Lezji the Ice Hag of 03:11",,
"04","12",,"0412",,,"1377082346","David Brawley","The master of the white mountain lions in [[0310]] is Volk Raz, a demonic wolf who was summoned by Lezji the ice hag in [[0311]]. She loves gold, and hates the ice hag (and everyone else).",,
"04","13",,"0413",,,"1377082669","David Brawley","Dense woods strung with crystalline strands that vibrate in the wind. Their song causes mammals to become deliriously happy, allowing them to be eaten with ease by fractal spiders. http://goo.gl/k4afxL",,
"04","14",,"0414",,,"1377127348","David Brawley","White drakes prowl these hills. It is a mark of pride to have one as a mount among the barbarian tribes.",,
"04","15",,"0415",,,"1377127446","David Brawley","Ancient mines tunnel through these mountains. Warm air constantly blows from the deepest depths, and strange things live in the abnormally warm tunnels.",,
"08","02",,"0802",,"GEARING","1376038094","Ben Hannigan","[[GEARING]] a Dwarven mine for precious Pandemonium. (temporary)",,
"10","10",,"1010",,,"1376082282","Ben Hannigan","The black dragon that laired in the ruins here has recently been slain. (temporary)",,
"13","14",,"1314",,,"1375756220","trey causey","A high mountain pass with the frozen remains of a settler caravan, trapped and fallen to cannibalism. 3 ghouls lurk within the remains of wagons and frigid bones.",,
"13","18",,"1318",,,"1376038108","Ben Hannigan","The Kaltvalians guard their lands at a watchtower (also [[1903]]) from the depredations of the barbarians ([[0104]] and [[0309]]) and from the far worse creatures that linger in the mountains and glaciers, and maintain trade with the dwarves of [[GEARING]] ([[0802]]) who mine for precious Pandemonium. (temporary)",,
"14","06",,"1406",,,"1376038127","Ben Hannigan","Woodsman's village (temporary)",,
"15","08",,"1508",,"KALTVAL","1376038133","Ben Hannigan","[[KALTVAL]] Civilization lingers in this town. (temporary)",,
"16","14",,"1614",,,"1376038145","Ben Hannigan","Woodsman's village (temporary)",,
"18","09",,"1809",,,"1376038159","Ben Hannigan","Woodsman's village (temporary)",,
"18","17",,"1817",,,"1376038174","Ben Hannigan","Woodsman's village (temporary)",,
"19","03",,"1903",,,"1376038188","Ben Hannigan","The Kaltvalians guard their lands at a watchtower (also [[1318]]) from the depredations of the barbarians ([[0104]] and [[0309]]) and from the far worse creatures that linger in the mountains and glaciers, and maintain trade with the dwarves of [[GEARING]] ([[0802]]) who mine for precious Pandemonium. (temporary)",,
